"","type_name","team_name","selected_by","total_points","team_code","team_id","status","first_name","second_name","now_cost","value_form","value_season","points_per_game","ep_next","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","ea_index","bps","team"
"481","Defender","West Brom","0.3",0,35,19,"u","Liam","O'Neil",39,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"482","Defender","West Brom","0.1",0,35,19,"u","Donervon","Daniels",39,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"483","Defender","West Brom","2.2",80,35,19,"a","Joleon","Lescott",50,"0.7","16.0","3.6","3.5",1980,1,0,9,27,0,0,0,2,0,0,7,245,381,19
"484","Defender","West Brom","2.8",20,35,19,"a","Chris","Baird",39,"0.0","5.1","2.2","0.0",586,0,0,2,10,0,0,0,2,0,0,3,60,109,19
"485","Defender","West Brom","0.2",41,35,19,"a","Sébastien","Pocognoli",42,"0.0","9.8","2.7","0.0",1211,0,0,5,18,0,0,0,1,0,0,1,150,199,19
"486","Midfielder","West Brom","0.3",61,35,19,"a","Stéphane","Sessegnon",57,"0.1","10.7","2.7","0.8",1513,1,4,6,22,0,0,0,3,0,0,2,230,225,19
"487","Midfielder","West Brom","0.0",0,35,19,"u","George","Thorne",45,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"488","Midfielder","West Brom","0.4",57,35,19,"n","Graham","Dorrans",48,"0.1","11.9","2.7","0.0",1587,1,3,6,24,0,0,1,5,0,0,5,203,252,19
"489","Midfielder","West Brom","0.1",54,35,19,"a","Craig","Gardner",55,"0.2","9.8","2.3","1.3",1775,1,1,8,26,0,0,0,6,0,0,1,218,266,19
"490","Midfielder","West Brom","0.1",62,35,19,"d","James","Morrison",55,"0.4","11.3","2.8","1.1",1654,1,1,9,21,0,0,0,2,0,0,6,265,323,19
"491","Midfielder","West Brom","0.1",21,35,19,"a","Youssuf","Mulumbu",46,"0.0","4.6","1.8","0.0",722,0,0,2,14,0,0,0,1,0,0,0,57,127,19
"492","Midfielder","West Brom","0.5",77,35,19,"a","Chris","Brunt",52,"1.0","14.8","3.3","5.3",1902,1,5,8,26,0,0,0,3,0,0,8,217,301,19
"493","Midfielder","West Brom","0.2",15,35,19,"a","Claudio","Yacob",44,"0.5","3.4","1.4","2.0",613,0,0,4,8,0,0,0,3,1,0,0,59,72,19
"494","Midfielder","West Brom","0.0",0,35,19,"n","Kemar","Roofe",44,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"495","Forward","West Brom","0.2",36,35,19,"d","Victor","Anichebe",49,"0.2","7.3","2.6","0.6",684,1,3,2,10,0,0,0,0,0,0,3,81,90,19
"496","Forward","West Brom","13.6",101,35,19,"d","Saido","Berahino",56,"0.6","18.0","3.9","1.6",1995,10,0,8,30,0,0,0,1,0,0,14,369,328,19
"497","Goalkeeper","West Ham","0.6",2,21,20,"a","Jussi","Jääskeläinen",42,"0.1","0.5","2.0","0.5",28,0,0,0,0,0,0,0,0,0,4,0,5,9,20
"498","Goalkeeper","West Ham","1.5",90,21,20,"a","Adrián","San Miguel del Castillo",51,"0.9","17.6","3.5","4.5",2310,0,0,6,30,0,1,0,3,1,92,2,290,381,20
"499","Defender","West Ham","0.3",29,21,20,"a","James","Collins",44,"0.2","6.6","1.7","0.8",1065,0,0,2,13,0,0,0,3,1,0,2,138,168,20
"500","Defender","West Ham","0.4",13,21,20,"a","Joey","O'Brien",42,"0.1","3.1","1.9","0.3",435,0,0,1,8,0,0,0,2,0,0,2,51,81,20
"501","Defender","West Ham","0.8",55,21,20,"a","Winston","Reid",49,"0.1","11.2","2.4","0.5",1955,1,0,3,27,0,0,0,8,0,0,9,237,318,20
"502","Defender","West Ham","0.2",7,21,20,"a","Guy","Demel",47,"0.1","1.5","1.2","0.3",258,0,0,0,7,0,0,0,0,0,0,0,30,38,20
"503","Defender","West Ham","0.3",0,21,20,"a","Daniel","Potts",39,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"504","Defender","West Ham","0.7",69,21,20,"a","James","Tomkins",48,"0.5","14.4","3.6","2.5",1650,1,3,5,22,0,0,0,5,0,0,8,244,345,20
"505","Defender","West Ham","0.7",0,21,20,"a","Leo","Chambers",39,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"506","Defender","West Ham","5.0",91,21,20,"a","Aaron","Cresswell",57,"0.5","16.0","3.5","3.0",2340,1,4,6,30,0,0,0,4,0,0,10,383,424,20
"507","Midfielder","West Ham","28.5",125,21,20,"a","Stewart","Downing",66,"0.3","18.9","5.0","2.3",2232,5,7,6,28,0,0,0,1,0,0,24,476,504,20
"508","Midfielder","West Ham","1.4",52,21,20,"a","Mark","Noble",53,"0.7","9.8","3.1","3.5",1334,1,4,4,17,1,0,1,3,0,0,7,237,280,20
"509","Midfielder","West Ham","0.0",1,21,20,"u","Ravel","Morrison",48,"0.0","0.2","1.0","0.0",34,0,0,0,2,0,0,0,0,0,0,0,4,3,20
"510","Midfielder","West Ham","1.1",44,21,20,"a","Kevin","Nolan",62,"0.2","7.1","2.3","1.0",1075,1,1,2,12,0,0,0,0,0,0,4,159,162,20
"511","Midfielder","Hull","0.8",47,88,7,"i","Mohamed","Diamé",51,"0.0","9.2","3.6","0.0",886,4,0,2,19,0,0,0,1,0,0,4,123,155,7
"512","Midfielder","West Ham","0.1",0,21,20,"u","Alou","Diarra",45,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"513","Midfielder","West Ham","0.0",9,21,20,"a","Matthew","Jarvis",53,"0.1","1.7","1.3","0.8",218,0,0,1,4,0,0,0,0,0,0,0,24,41,20
"514","Midfielder","West Ham","0.4",64,21,20,"a","Cheikhou","Kouyaté",49,"1.0","13.1","3.4","4.8",1595,3,2,4,22,0,0,0,3,0,0,5,255,243,20
"515","Midfielder","West Ham","0.5",3,21,20,"d","Diego","Poyet",43,"0.0","0.7","1.0","0.0",91,0,0,0,2,0,0,0,1,0,0,0,5,17,20
"516","Forward","West Ham","0.4",56,21,20,"i","Andy","Carroll",65,"0.1","8.6","4.0","0.0",1024,5,2,3,11,0,0,0,2,0,0,7,178,169,20
"517","Forward","West Ham","1.6",6,21,20,"u","Ricardo","Vaz Te",41,"0.0","1.5","1.5","0.0",223,0,0,1,2,0,0,0,0,0,0,0,26,11,20
"518","Forward","West Ham","0.0",0,21,20,"u","Modibo","Maiga",49,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"519","Forward","West Ham","0.2",0,21,20,"n","Elliot","Lee",43,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"520","Forward","West Ham","0.6",25,21,20,"i","Carlton","Cole",46,"0.2","5.4","1.8","0.0",542,2,0,2,9,0,0,0,1,0,0,0,90,78,20
"521","Forward","QPR","0.4",27,52,13,"a","Mauro","Zárate",61,"0.1","4.4","2.5","0.0",487,2,1,1,7,0,0,0,2,0,0,3,135,86,13
"522","Forward","Chelsea","40.5",121,8,4,"a","Diego","Da Silva Costa",110,"0.0","11.0","6.0","0.0",1680,17,2,10,17,0,0,0,7,0,0,14,620,488,4
"523","Forward","Burnley","0.2",36,90,3,"a","Lukas","Jutkiewicz",45,"0.1","8.0","1.9","0.5",845,0,3,3,16,0,0,0,1,0,0,0,74,54,3
"524","Midfielder","Liverpool","0.3",42,14,9,"a","Lazar","Markovic",72,"0.5","5.8","2.8","3.5",792,2,1,4,7,0,0,0,0,0,0,3,127,158,9
"525","Midfielder","Newcastle","0.9",54,4,12,"d","Rémy","Cabella",71,"0.6","7.6","2.3","1.0",1315,1,2,5,19,0,0,0,1,0,0,3,216,249,12
"526","Forward","Newcastle","0.4",22,4,12,"a","Emmanuel","Riviere",67,"0.0","3.3","1.6","0.3",629,0,1,1,15,0,0,0,0,0,0,0,29,32,12
"527","Defender","Newcastle","9.2",88,4,12,"a","Daryl","Janmaat",53,"0.7","16.6","3.4","3.5",2291,1,6,6,41,0,0,0,7,0,0,10,313,433,12
"528","Defender","Chelsea","2.2",27,8,4,"a","Filipe Luis","Kasmirski",53,"0.2","5.1","2.5","0.0",671,0,0,2,6,0,0,0,0,0,0,2,105,160,4
"529","Defender","QPR","2.4",18,52,13,"a","Rio","Ferdinand",42,"0.4","4.3","1.8","0.0",900,0,0,2,19,0,0,0,2,0,0,1,84,175,13
"530","Forward","West Ham","0.8",71,21,20,"a","Enner","Valencia",64,"0.3","11.1","3.1","1.8",1341,3,5,7,14,0,0,0,0,0,0,8,257,172,20
"531","Forward","West Brom","0.6",40,35,19,"a","Brown","Ideye",56,"0.8","7.1","2.5","4.5",847,3,1,4,10,0,0,0,2,0,0,3,148,97,19
"532","Forward","Leicester","5.1",82,13,8,"a","Leonardo","Ulloa",50,"0.2","16.4","3.3","0.0",1591,7,2,4,26,0,0,0,3,0,0,10,279,244,8
"533","Forward","Stoke","2.7",59,110,16,"i","Bojan","Krkic",50,"0.0","11.8","3.7","0.0",1203,4,1,3,20,0,0,0,2,0,0,13,219,299,16
"534","Defender","QPR","5.0",59,52,13,"a","Steven","Caulker",47,"0.5","12.6","2.5","0.0",2115,1,1,5,39,1,0,0,0,0,0,2,241,361,13
"535","Goalkeeper","Swansea","0.1",2,80,18,"a","Gerhard","Tremmel",44,"0.0","0.5","1.0","0.0",110,0,0,0,3,0,0,0,0,0,4,0,6,16,18
"536","Forward","Crystal Palace","1.2",51,31,5,"i","Fraizer","Campbell",50,"0.5","10.2","2.7","0.0",1165,4,1,2,24,0,0,0,4,0,0,5,148,150,5
"537","Midfielder","Swansea","0.1",44,80,18,"a","Jefferson","Montero",54,"0.2","8.1","2.2","1.0",1031,0,4,3,14,0,0,0,0,0,0,0,183,181,18
"538","Defender","Leicester","0.2",0,13,8,"u","Zoumana","Bakayogo",40,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"539","Defender","Aston Villa","11.7",63,7,2,"d","Alan","Hutton",44,"0.1","14.3","2.9","0.3",1980,1,0,6,31,0,0,0,6,0,0,5,264,368,2
"540","Defender","Chelsea","1.3",21,8,4,"a","Kurt","Zouma",46,"0.7","4.6","3.0","0.0",407,0,0,2,3,0,0,0,0,0,0,2,44,98,4
"541","Defender","Sunderland","3.8",43,56,17,"a","Patrick","van Aanholt",43,"0.9","10.0","2.7","4.0",1299,0,3,3,23,0,0,0,2,0,0,3,143,287,17
"542","Forward","Chelsea","0.9",43,8,4,"a","Didier","Drogba",61,"0.2","7.0","2.1","0.0",400,3,1,1,3,0,0,0,1,0,0,6,105,129,4
"543","Goalkeeper","Arsenal","1.8",27,3,1,"a","David","Ospina",48,"0.7","5.6","4.5","3.5",540,0,0,3,4,0,0,0,0,0,20,0,90,110,1
"544","Midfielder","Everton","0.3",23,11,6,"a","Muhamed","Besic",46,"0.3","5.0","1.3","1.5",1135,0,0,3,15,0,0,0,8,0,0,0,135,181,6
"545","Defender","Hull","0.5",32,88,7,"a","Andrew","Robertson",42,"0.1","7.6","1.8","0.3",1227,0,1,2,23,0,0,0,5,0,0,4,133,230,7
"546","Defender","Hull","0.1",1,88,7,"n","Harry","Maguire",41,"0.0","0.2","0.3","0.0",94,0,0,0,3,0,0,0,1,0,0,0,16,20,7
"547","Defender","Crystal Palace","0.7",36,31,5,"a","Brede","Hangeland",47,"0.3","7.7","2.8","1.5",1083,2,1,1,18,0,0,0,1,0,0,0,134,159,5
"548","Defender","Spurs","10.8",47,6,15,"a","Eric","Dier",47,"0.2","10.0","2.9","0.0",1213,2,0,3,20,0,0,0,3,0,0,5,184,223,15
"549","Forward","Newcastle","0.0",0,4,12,"a","Facundo","Ferreyra",56,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"550","Defender","Liverpool","0.3",22,14,9,"a","Javier","Manquillo",45,"0.0","4.9","2.2","0.0",759,0,0,2,11,0,0,0,3,0,0,1,93,116,9
"551","Midfielder","Man City","1.5",50,43,10,"a","Frank","Lampard",52,"0.1","9.6","2.5","0.8",455,5,2,0,6,0,0,0,1,0,0,0,185,160,10
"552","Midfielder","Crystal Palace","0.6",23,31,5,"a","Jordon","Mutch",50,"0.2","4.6","1.9","1.3",721,0,2,2,13,0,0,0,4,0,0,0,57,69,5
"553","Defender","West Brom","0.0",2,35,19,"a","Jason","Davidson",42,"0.0","0.5","1.0","0.0",102,0,0,0,3,0,0,0,0,0,0,0,7,8,19
"554","Defender","West Brom","0.1",12,35,19,"a","Cristian","Gamboa",42,"0.0","2.9","1.2","0.0",242,0,1,0,3,0,0,0,1,0,0,0,30,65,19
"555","Goalkeeper","Liverpool","0.0",4,14,9,"i","Bradley","Jones",49,"0.0","0.8","1.3","0.0",195,0,0,0,5,0,0,0,0,0,4,0,13,23,9
"556","Midfielder","Southampton","0.0",0,20,14,"u","Saphir","Taïder",54,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"557","Defender","QPR","0.3",56,52,13,"i","Mauricio","Isla",47,"0.4","11.9","2.8","0.0",1722,0,2,5,35,0,0,0,4,0,0,10,216,335,13
"558","Defender","Aston Villa","5.5",70,7,2,"d","Aly","Cissokho",47,"0.1","14.9","2.8","0.3",2129,0,0,7,31,1,0,0,1,0,0,7,200,343,2
"559","Midfielder","Man City","0.0",0,43,10,"u","Bruno","Zuculini",55,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"560","Goalkeeper","Southampton","16.4",104,20,14,"a","Fraser","Forster",56,"0.7","18.6","4.0","3.8",2340,0,0,12,19,0,0,0,1,0,50,0,274,390,14
"561","Defender","Sunderland","0.8",76,56,17,"a","Santiago","Vergini",45,"1.0","16.9","3.0","4.5",2205,0,0,9,33,1,0,0,5,0,0,9,248,391,17
"562","Defender","Man City","0.9",49,43,10,"a","Eliaquim","Mangala",60,"0.3","8.2","3.3","2.0",1333,0,1,6,14,1,0,0,3,1,0,5,173,269,10
"563","Midfielder","Newcastle","0.1",12,4,12,"i","Rolando","Aarons",47,"0.0","2.6","4.0","0.0",105,1,1,1,2,0,0,0,1,0,0,0,24,26,12
"564","Defender","Crystal Palace","0.0",0,31,5,"u","Jerome","Binnom-Williams",44,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"565","Defender","Man Utd","0.1",0,1,11,"a","Reece","James",43,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"566","Defender","Man Utd","0.9",16,1,11,"a","Tyler","Blackett",39,"0.0","4.1","1.8","0.0",624,0,0,2,10,0,0,0,3,1,0,2,64,121,11
"567","Midfielder","Everton","0.1",5,11,6,"d","Christian","Atsu",57,"0.0","0.9","1.2","0.2",107,0,0,0,5,0,0,0,0,0,0,0,9,26,6
